Date,Time,EthSourceHwAddress,Eth.DestinationHwAddress,IPSourceAddress,TCPSourcePort,IPDestinationAddress,TCPDestinationPort,IPTotalLength,TCPSyn,TCPFin,TCPAck,TCPWindowSize,TCPAcknowledgmentNumber,TCPSequenceNumber,IPTimeToLive
2019-07-04,05-34-59-845,50E549D02BD2,000C2916D761,192.168.137.10,37691,10.0.0.1,3128,745,False,False,True,64049,218895986,3834085877,128
2019-07-04,05-34-59-845,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37691,40,False,False,True,64240,3834086582,218895986,128
2019-07-04,05-34-59-845,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37691,764,False,False,True,64240,3834086582,218895986,128
2019-07-04,05-34-59-845,50E549D02BD2,000C2916D761,192.168.137.10,37673,10.0.0.1,3128,1500,False,False,True,64240,862429357,1875378554,128
2019-07-04,05-34-59-845,50E549D02BD2,000C2916D761,192.168.137.10,37673,10.0.0.1,3128,237,False,False,True,64240,862429357,1875380014,128
2019-07-04,05-34-59-845,50E549D02BD2,000C2916D761,192.168.137.10,37673,10.0.0.1,3128,1500,False,False,True,64240,862429357,1875380211,128
2019-07-04,05-34-59-845,50E549D02BD2,000C2916D761,192.168.137.10,37673,10.0.0.1,3128,1500,False,False,True,64240,862429357,1875381671,128
2019-07-04,05-34-59-845,50E549D02BD2,000C2916D761,192.168.137.10,37673,10.0.0.1,3128,592,False,False,True,64240,862429357,1875383131,128
2019-07-04,05-34-59-846,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37673,40,False,False,True,64240,1875380014,862429357,128
2019-07-04,05-34-59-846,50E549D02BD2,000C2916D761,192.168.137.10,37673,10.0.0.1,3128,1500,False,False,True,64240,862429357,1875383683,128
2019-07-04,05-34-59-846,50E549D02BD2,000C2916D761,192.168.137.10,37673,10.0.0.1,3128,1500,False,False,True,64240,862429357,1875385143,128
2019-07-04,05-34-59-846,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37673,40,False,False,True,64240,1875380211,862429357,128
2019-07-04,05-34-59-846,50E549D02BD2,000C2916D761,192.168.137.10,37673,10.0.0.1,3128,1500,False,False,True,64240,862429357,1875386603,128
2019-07-04,05-34-59-846,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37673,40,False,False,True,64240,1875381671,862429357,128
2019-07-04,05-34-59-923,50E549D02BD2,000C2916D761,192.168.137.10,37673,10.0.0.1,3128,1380,False,False,True,64240,862429357,1875388063,128
2019-07-04,05-34-59-923,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37673,40,False,False,True,64240,1875383131,862429357,128
2019-07-04,05-34-59-923,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37673,40,False,False,True,64240,1875383683,862429357,128
2019-07-04,05-34-59-923,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37673,40,False,False,True,64240,1875385143,862429357,128
2019-07-04,05-34-59-923,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37673,40,False,False,True,64240,1875386603,862429357,128
2019-07-04,05-34-59-923,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37673,40,False,False,True,64240,1875388063,862429357,128
2019-07-04,05-34-59-923,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37673,40,False,False,True,64240,1875389403,862429357,128
2019-07-04,05-34-59-923,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37688,764,False,False,True,64240,1090855201,737679401,128
2019-07-04,05-34-59-923,50E549D02BD2,000C2916D761,192.168.137.10,37694,10.0.0.1,3128,52,True,False,False,8192,0,402330363,128
2019-07-04,05-34-59-923,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37694,44,True,False,True,64240,402330364,1254185853,128
2019-07-04,05-34-59-923,50E549D02BD2,000C2916D761,192.168.137.10,37694,10.0.0.1,3128,40,False,False,True,64240,1254185854,402330364,128
2019-07-04,05-34-59-923,50E549D02BD2,000C2916D761,192.168.137.10,37694,10.0.0.1,3128,152,False,False,True,64240,1254185854,402330364,128
2019-07-04,05-34-59-923,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37694,40,False,False,True,64240,402330476,1254185854,128
2019-07-04,05-34-59-923,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37694,79,False,False,True,64240,402330476,1254185854,128
2019-07-04,05-34-59-923,50E549D02BD2,000C2916D761,192.168.137.10,37694,10.0.0.1,3128,557,False,False,True,64201,1254185893,402330476,128
2019-07-04,05-34-59-923,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37694,40,False,False,True,64240,402330993,1254185893,128
2019-07-04,05-34-59-923,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37694,192,False,False,True,64240,402330993,1254185893,128
2019-07-04,05-34-59-923,50E549D02BD2,000C2916D761,192.168.137.10,37694,10.0.0.1,3128,91,False,False,True,64049,1254186045,402330993,128
2019-07-04,05-34-59-923,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37694,40,False,False,True,64240,402331044,1254186045,128
2019-07-04,05-34-59-923,50E549D02BD2,000C2916D761,192.168.137.10,37694,10.0.0.1,3128,1500,False,False,True,64049,1254186045,402331044,128
2019-07-04,05-34-59-923,50E549D02BD2,000C2916D761,192.168.137.10,37694,10.0.0.1,3128,237,False,False,True,64049,1254186045,402332504,128
2019-07-04,05-34-59-923,50E549D02BD2,000C2916D761,192.168.137.10,37694,10.0.0.1,3128,1500,False,False,True,64049,1254186045,402332701,128
2019-07-04,05-34-59-923,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37694,40,False,False,True,64240,402332504,1254186045,128
2019-07-04,05-34-59-923,50E549D02BD2,000C2916D761,192.168.137.10,37694,10.0.0.1,3128,1500,False,False,True,64049,1254186045,402334161,128
2019-07-04,05-34-59-923,50E549D02BD2,000C2916D761,192.168.137.10,37694,10.0.0.1,3128,1500,False,False,True,64049,1254186045,402335621,128
2019-07-04,05-34-59-923,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37694,40,False,False,True,64240,402332701,1254186045,128
2019-07-04,05-34-59-923,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37694,40,False,False,True,64240,402334161,1254186045,128
2019-07-04,05-34-59-923,50E549D02BD2,000C2916D761,192.168.137.10,37694,10.0.0.1,3128,1500,False,False,True,64049,1254186045,402337081,128
2019-07-04,05-34-59-923,50E549D02BD2,000C2916D761,192.168.137.10,37694,10.0.0.1,3128,1500,False,False,True,64049,1254186045,402338541,128
2019-07-04,05-34-59-923,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37694,40,False,False,True,64240,402335621,1254186045,128
2019-07-04,05-34-59-923,50E549D02BD2,000C2916D761,192.168.137.10,37694,10.0.0.1,3128,1500,False,False,True,64049,1254186045,402340001,128
2019-07-04,05-34-59-923,50E549D02BD2,000C2916D761,192.168.137.10,37694,10.0.0.1,3128,289,False,False,True,64049,1254186045,402341461,128
2019-07-04,05-34-59-993,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37694,40,False,False,True,64240,402337081,1254186045,128
2019-07-04,05-34-59-993,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37694,40,False,False,True,64240,402338541,1254186045,128
2019-07-04,05-34-59-993,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37694,40,False,False,True,64240,402340001,1254186045,128
2019-07-04,05-34-59-993,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37694,40,False,False,True,64240,402341461,1254186045,128
2019-07-04,05-34-59-993,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37694,40,False,False,True,64240,402341710,1254186045,128
2019-07-04,05-34-59-993,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37673,887,False,False,True,64240,1875389403,862429357,128
2019-07-04,05-34-59-993,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37691,764,False,False,True,64240,3834086582,218895986,128
2019-07-04,05-34-59-993,50E549D02BD2,000C2916D761,192.168.137.10,37691,10.0.0.1,3128,40,False,False,True,63325,218896710,3834086582,128
2019-07-04,05-34-59-993,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37694,887,False,False,True,64240,402341710,1254186045,128
2019-07-04,05-34-59-993,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37688,764,False,False,True,64240,1090855201,737679401,128
2019-07-04,05-34-59-993,50E549D02BD2,000C2916D761,192.168.137.10,37688,10.0.0.1,3128,40,False,False,True,63325,737680125,1090855201,128
2019-07-04,05-35-00-993,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37673,887,False,False,True,64240,1875389403,862429357,128
2019-07-04,05-35-00-993,50E549D02BD2,000C2916D761,192.168.137.10,37673,10.0.0.1,3128,40,False,False,True,63393,862430204,1875389403,128
2019-07-04,05-35-00-993,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37694,887,False,False,True,64240,402341710,1254186045,128
2019-07-04,05-35-00-993,50E549D02BD2,000C2916D761,192.168.137.10,37694,10.0.0.1,3128,40,False,False,True,63202,1254186892,402341710,128
2019-07-04,05-35-00-993,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37508,71,False,False,True,64240,3848199212,559436892,128
2019-07-04,05-35-00-993,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37508,40,False,True,True,64240,3848199212,559436923,128
2019-07-04,05-35-00-993,50E549D02BD2,000C2916D761,192.168.137.10,37508,10.0.0.1,3128,40,False,False,True,63408,559436924,3848199212,128
2019-07-04,05-35-00-993,50E549D02BD2,000C2916D761,192.168.137.10,37508,10.0.0.1,3128,40,False,True,True,63408,559436924,3848199212,128
2019-07-04,05-35-00-993,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37508,40,False,False,True,64239,3848199213,559436924,128
2019-07-04,05-35-00-993,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37509,71,False,False,True,64240,1103693616,1815568861,128
2019-07-04,05-35-00-993,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37509,40,False,True,True,64240,1103693616,1815568892,128
2019-07-04,05-35-00-993,50E549D02BD2,000C2916D761,192.168.137.10,37509,10.0.0.1,3128,40,False,False,True,64209,1815568893,1103693616,128
2019-07-04,05-35-00-993,50E549D02BD2,000C2916D761,192.168.137.10,37509,10.0.0.1,3128,40,False,True,True,64209,1815568893,1103693616,128
2019-07-04,05-35-00-993,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37509,40,False,False,True,64239,1103693617,1815568893,128
2019-07-04,05-35-01-993,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37095,298,False,False,True,64240,2240451054,672631085,128
2019-07-04,05-35-01-993,50E549D02BD2,000C2916D761,192.168.137.10,37095,10.0.0.1,3128,40,False,False,True,63982,672631343,2240451054,128
2019-07-04,05-35-02-993,50E549D02BD2,000C2916D761,192.168.137.10,37194,10.0.0.1,3128,69,False,False,True,63242,1282557981,3125617536,128
2019-07-04,05-35-02-993,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37194,40,False,False,True,64240,3125617565,1282557981,128
2019-07-04,05-35-02-993,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37194,65,False,False,True,64240,3125617565,1282557981,128
2019-07-04,05-35-03-964,50E549D02BD2,000C2916D761,192.168.137.10,37194,10.0.0.1,3128,40,False,False,True,63217,1282558006,3125617565,128
2019-07-04,05-35-03-964,50E549D02BD2,000C2916D761,192.168.137.10,37700,10.0.0.1,3128,52,True,False,False,8192,0,3262431725,128
2019-07-04,05-35-03-964,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37700,44,True,False,True,64240,3262431726,46138628,128
2019-07-04,05-35-03-964,50E549D02BD2,000C2916D761,192.168.137.10,37700,10.0.0.1,3128,40,False,False,True,64240,46138629,3262431726,128
2019-07-04,05-35-03-964,50E549D02BD2,000C2916D761,192.168.137.10,37700,10.0.0.1,3128,132,False,False,True,64240,46138629,3262431726,128
2019-07-04,05-35-03-964,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37700,40,False,False,True,64240,3262431818,46138629,128
2019-07-04,05-35-03-964,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37700,79,False,False,True,64240,3262431818,46138629,128
2019-07-04,05-35-03-964,50E549D02BD2,000C2916D761,192.168.137.10,37700,10.0.0.1,3128,315,False,False,True,64201,46138668,3262431818,128
2019-07-04,05-35-03-964,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37700,40,False,False,True,64240,3262432093,46138668,128
2019-07-04,05-35-03-964,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37700,892,False,False,True,64240,3262432093,46138668,128
2019-07-04,05-35-03-964,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37700,892,False,False,True,64240,3262432093,46138668,128
2019-07-04,05-35-03-964,50E549D02BD2,000C2916D761,192.168.137.10,37700,10.0.0.1,3128,40,False,False,True,63349,46139520,3262432093,128
2019-07-04,05-35-03-964,50E549D02BD2,000C2916D761,192.168.137.10,37682,10.0.0.1,3128,168,False,False,True,62982,510989839,2953814628,128
2019-07-04,05-35-03-964,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,40,False,False,True,64240,2953814756,510989839,128
2019-07-04,05-35-03-964,50E549D02BD2,000C2916D761,192.168.137.10,37682,10.0.0.1,3128,867,False,False,True,62982,510989839,2953814756,128
2019-07-04,05-35-03-964,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,40,False,False,True,64240,2953815583,510989839,128
2019-07-04,05-35-03-964,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,82,False,False,True,64240,2953815583,510989839,128
2019-07-04,05-35-03-964,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,137,False,False,True,64240,2953815583,510989881,128
2019-07-04,05-35-03-964,50E549D02BD2,000C2916D761,192.168.137.10,37682,10.0.0.1,3128,40,False,False,True,62843,510989978,2953815583,128
2019-07-04,05-35-04-617,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37474,117,False,False,True,64240,641628624,1515755805,128
2019-07-04,05-35-04-617,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37474,40,False,True,True,64240,641628624,1515755882,128
2019-07-04,05-35-04-617,50E549D02BD2,000C2916D761,192.168.137.10,37474,10.0.0.1,3128,40,False,False,True,63340,1515755883,641628624,128
2019-07-04,05-35-04-617,50E549D02BD2,000C2916D761,192.168.137.10,37474,10.0.0.1,3128,40,False,True,True,63340,1515755883,641628624,128
2019-07-04,05-35-04-617,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37474,40,False,False,True,64239,641628625,1515755883,128
2019-07-04,05-35-04-617,50E549D02BD2,000C2916D761,192.168.137.10,37682,10.0.0.1,3128,125,False,False,True,62843,510989978,2953815583,128
2019-07-04,05-35-04-617,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,40,False,False,True,64240,2953815668,510989978,128
2019-07-04,05-35-04-617,50E549D02BD2,000C2916D761,192.168.137.10,37682,10.0.0.1,3128,881,False,False,True,62843,510989978,2953815668,128
2019-07-04,05-35-04-617,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,40,False,False,True,64240,2953816509,510989978,128
2019-07-04,05-35-04-617,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,82,False,False,True,64240,2953816509,510989978,128
2019-07-04,05-35-04-617,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37682,137,False,False,True,64240,2953816509,510990020,128
2019-07-04,05-35-04-617,50E549D02BD2,000C2916D761,192.168.137.10,37682,10.0.0.1,3128,40,False,False,True,64240,510990117,2953816509,128
2019-07-04,05-35-04-617,50E549D02BD2,000C2916D761,192.168.137.10,37703,10.0.0.1,3128,52,True,False,False,8192,0,1580684358,128
2019-07-04,05-35-04-617,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37703,44,True,False,True,64240,1580684359,1220625887,128
2019-07-04,05-35-04-617,50E549D02BD2,000C2916D761,192.168.137.10,37703,10.0.0.1,3128,40,False,False,True,64240,1220625888,1580684359,128
2019-07-04,05-35-04-617,50E549D02BD2,000C2916D761,192.168.137.10,37703,10.0.0.1,3128,134,False,False,True,64240,1220625888,1580684359,128
2019-07-04,05-35-04-617,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37703,40,False,False,True,64240,1580684453,1220625888,128
2019-07-04,05-35-04-617,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37703,79,False,False,True,64240,1580684453,1220625888,128
2019-07-04,05-35-04-617,50E549D02BD2,000C2916D761,192.168.137.10,37703,10.0.0.1,3128,433,False,False,True,64201,1220625927,1580684453,128
2019-07-04,05-35-04-617,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37703,40,False,False,True,64240,1580684846,1220625927,128
2019-07-04,05-35-04-617,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37703,518,False,False,True,64240,1580684846,1220625927,128
2019-07-04,05-35-04-617,50E549D02BD2,000C2916D761,192.168.137.10,37706,10.0.0.1,3128,52,True,False,False,8192,0,2401689142,128
2019-07-04,05-35-04-617,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37706,44,True,False,True,64240,2401689143,1035431943,128
2019-07-04,05-35-04-618,50E549D02BD2,000C2916D761,192.168.137.10,37706,10.0.0.1,3128,40,False,False,True,64240,1035431944,2401689143,128
2019-07-04,05-35-04-618,50E549D02BD2,000C2916D761,192.168.137.10,37706,10.0.0.1,3128,136,False,False,True,64240,1035431944,2401689143,128
2019-07-04,05-35-04-618,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37706,40,False,False,True,64240,2401689239,1035431944,128
2019-07-04,05-35-04-618,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37706,79,False,False,True,64240,2401689239,1035431944,128
2019-07-04,05-35-04-618,50E549D02BD2,000C2916D761,192.168.137.10,37706,10.0.0.1,3128,233,False,False,True,64201,1035431983,2401689239,128
2019-07-04,05-35-04-618,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37706,40,False,False,True,64240,2401689432,1035431983,128
2019-07-04,05-35-04-618,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37706,1500,False,False,True,64240,2401689432,1035431983,128
2019-07-04,05-35-04-618,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37706,1500,False,False,True,64240,2401689432,1035433443,128
2019-07-04,05-35-04-618,50E549D02BD2,000C2916D761,192.168.137.10,37706,10.0.0.1,3128,40,False,False,True,64240,1035434903,2401689432,128
2019-07-04,05-35-04-618,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37706,1500,False,False,True,64240,2401689432,1035434903,128
2019-07-04,05-35-04-618,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37706,966,False,False,True,64240,2401689432,1035436363,128
2019-07-04,05-35-04-618,50E549D02BD2,000C2916D761,192.168.137.10,37706,10.0.0.1,3128,40,False,False,True,64240,1035437289,2401689432,128
2019-07-04,05-35-04-749,50E549D02BD2,000C2916D761,192.168.137.10,37706,10.0.0.1,3128,166,False,False,True,64240,1035437289,2401689432,128
2019-07-04,05-35-04-749,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37706,40,False,False,True,64240,2401689558,1035437289,128
2019-07-04,05-35-04-749,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37706,282,False,False,True,64240,2401689558,1035437289,128
2019-07-04,05-35-04-749,50E549D02BD2,000C2916D761,192.168.137.10,37706,10.0.0.1,3128,505,False,False,True,63998,1035437531,2401689558,128
2019-07-04,05-35-04-749,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37706,40,False,False,True,64240,2401690023,1035437531,128
2019-07-04,05-35-04-749,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37703,518,False,False,True,64240,1580684846,1220625927,128
2019-07-04,05-35-04-749,50E549D02BD2,000C2916D761,192.168.137.10,37703,10.0.0.1,3128,40,False,False,True,63723,1220626405,1580684846,128
2019-07-04,05-35-04-749,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37706,1500,False,False,True,64240,2401690023,1035437531,128
2019-07-04,05-35-04-749,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37706,1500,False,False,True,64240,2401690023,1035438991,128
2019-07-04,05-35-04-749,50E549D02BD2,000C2916D761,192.168.137.10,37706,10.0.0.1,3128,40,False,False,True,64240,1035440451,2401690023,128
2019-07-04,05-35-04-749,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37706,1500,False,False,True,64240,2401690023,1035440451,128
2019-07-04,05-35-04-749,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37706,200,False,False,True,64240,2401690023,1035441911,128
2019-07-04,05-35-04-749,50E549D02BD2,000C2916D761,192.168.137.10,37706,10.0.0.1,3128,40,False,False,True,64240,1035442071,2401690023,128
2019-07-04,05-35-04-749,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37706,1500,False,False,True,64240,2401690023,1035442071,128
2019-07-04,05-35-04-749,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37706,1500,False,False,True,64240,2401690023,1035443531,128
2019-07-04,05-35-04-749,50E549D02BD2,000C2916D761,192.168.137.10,37706,10.0.0.1,3128,40,False,False,True,64240,1035444991,2401690023,128
2019-07-04,05-35-04-749,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37706,592,False,False,True,64240,2401690023,1035444991,128
2019-07-04,05-35-04-750,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37706,1500,False,False,True,64240,2401690023,1035445543,128
2019-07-04,05-35-04-750,50E549D02BD2,000C2916D761,192.168.137.10,37706,10.0.0.1,3128,40,False,False,True,64240,1035447003,2401690023,128
2019-07-04,05-35-04-750,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37706,1500,False,False,True,64240,2401690023,1035447003,128
2019-07-04,05-35-04-750,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37706,1500,False,False,True,64240,2401690023,1035448463,128
2019-07-04,05-35-04-750,50E549D02BD2,000C2916D761,192.168.137.10,37706,10.0.0.1,3128,40,False,False,True,64240,1035449923,2401690023,128
2019-07-04,05-35-04-750,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37706,576,False,False,True,64240,2401690023,1035449923,128
2019-07-04,05-35-04-758,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37706,1500,False,False,True,64240,2401690023,1035450459,128
2019-07-04,05-35-04-758,50E549D02BD2,000C2916D761,192.168.137.10,37706,10.0.0.1,3128,40,False,False,True,64240,1035451919,2401690023,128
2019-07-04,05-35-04-758,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37706,1500,False,False,True,64240,2401690023,1035451919,128
2019-07-04,05-35-04-758,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37706,1500,False,False,True,64240,2401690023,1035453379,128
2019-07-04,05-35-04-758,50E549D02BD2,000C2916D761,192.168.137.10,37706,10.0.0.1,3128,40,False,False,True,64240,1035454839,2401690023,128
2019-07-04,05-35-04-758,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37706,1500,False,False,True,64240,2401690023,1035454839,128
2019-07-04,05-35-04-758,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37706,608,False,False,True,64240,2401690023,1035456299,128
2019-07-04,05-35-04-758,50E549D02BD2,000C2916D761,192.168.137.10,37706,10.0.0.1,3128,40,False,False,True,64240,1035456867,2401690023,128
2019-07-04,05-35-04-813,50E549D02BD2,000C2916D761,192.168.137.10,37709,10.0.0.1,3128,52,True,False,False,8192,0,3566829795,128
2019-07-04,05-35-04-813,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37709,44,True,False,True,64240,3566829796,356586496,128
2019-07-04,05-35-04-814,50E549D02BD2,000C2916D761,192.168.137.10,37709,10.0.0.1,3128,40,False,False,True,64240,356586497,3566829796,128
2019-07-04,05-35-04-814,50E549D02BD2,000C2916D761,192.168.137.10,37709,10.0.0.1,3128,150,False,False,True,64240,356586497,3566829796,128
2019-07-04,05-35-04-814,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37709,40,False,False,True,64240,3566829906,356586497,128
2019-07-04,05-35-04-814,50E549D02BD2,000C2916D761,192.168.137.10,37712,10.0.0.1,3128,52,True,False,False,8192,0,3691577561,128
2019-07-04,05-35-04-814,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37712,44,True,False,True,64240,3691577562,598674254,128
2019-07-04,05-35-04-814,50E549D02BD2,000C2916D761,192.168.137.10,37712,10.0.0.1,3128,40,False,False,True,64240,598674255,3691577562,128
2019-07-04,05-35-04-814,50E549D02BD2,000C2916D761,192.168.137.10,37712,10.0.0.1,3128,150,False,False,True,64240,598674255,3691577562,128
2019-07-04,05-35-04-814,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37712,40,False,False,True,64240,3691577672,598674255,128
2019-07-04,05-35-04-814,50E549D02BD2,000C2916D761,192.168.137.10,37715,10.0.0.1,3128,52,True,False,False,8192,0,3182656748,128
2019-07-04,05-35-04-814,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37715,44,True,False,True,64240,3182656749,555419557,128
2019-07-04,05-35-04-814,50E549D02BD2,000C2916D761,192.168.137.10,37715,10.0.0.1,3128,40,False,False,True,64240,555419558,3182656749,128
2019-07-04,05-35-04-814,50E549D02BD2,000C2916D761,192.168.137.10,37715,10.0.0.1,3128,150,False,False,True,64240,555419558,3182656749,128
2019-07-04,05-35-04-814,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37715,40,False,False,True,64240,3182656859,555419558,128
2019-07-04,05-35-04-814,50E549D02BD2,000C2916D761,192.168.137.10,37718,10.0.0.1,3128,52,True,False,False,8192,0,665147486,128
2019-07-04,05-35-04-814,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37718,44,True,False,True,64240,665147487,1919505515,128
2019-07-04,05-35-04-814,50E549D02BD2,000C2916D761,192.168.137.10,37718,10.0.0.1,3128,40,False,False,True,64240,1919505516,665147487,128
2019-07-04,05-35-04-814,50E549D02BD2,000C2916D761,192.168.137.10,37718,10.0.0.1,3128,150,False,False,True,64240,1919505516,665147487,128
2019-07-04,05-35-04-814,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37718,40,False,False,True,64240,665147597,1919505516,128
2019-07-04,05-35-04-814,50E549D02BD2,000C2916D761,192.168.137.10,37721,10.0.0.1,3128,52,True,False,False,8192,0,1585899632,128
2019-07-04,05-35-04-814,000C2916D761,50E549D02BD2,10.0.0.1,3128,192.168.137.10,37721,44,True,False,True,64240,1585899633,254420364,128
